Customer ID,Age Group,Age,Gender,Item Purchased,Category,Purchase Amount(PKR),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
727,Adult,32,Male,Shorts,Clothing,5460,Karachi,L,Yellow,Summer,3.6,Yes,Next Day Air,Yes,Yes,20,Bank Transfer,Every 3 Months
728,Senior,62,Male,Sweater,Clothing,6790,Hyderabad,S,Gray,Winter,4.8,Yes,Next Day Air,Yes,Yes,37,Venmo,Every 3 Months
729,Adult,29,Male,Jeans,Clothing,5460,Karachi,M,Pink,Winter,3.7,Yes,Next Day Air,Yes,Yes,12,PayPal,Every 3 Months
730,Middl- Aged,41,Male,Sunglasses,Accessories,3920,Gilgit,L,Beige,Summer,3.2,Yes,Express,Yes,Yes,46,PayPal,Every 3 Months
731,Middl- Aged,48,Male,Boots,Footwear,1750,Muzafarabad,M,Indigo,Summer,3.9,Yes,Standard,Yes,Yes,28,Venmo,Fortnightly
732,Middl- Aged,43,Male,Coat,Outerwear,1960,Hyderabad,M,Red,Spring,3.5,Yes,Free Shipping,Yes,Yes,30,PayPal,Fortnightly
733,Adult,34,Male,Shirt,Clothing,3990,Peshawar,L,Blue,Spring,2.8,Yes,Express,Yes,Yes,28,Cash,Bi-Weekly
734,Middl- Aged,45,Male,Dress,Clothing,2520,Rawalpindi,L,Cyan,Fall,2.7,Yes,2-Day Shipping,Yes,Yes,20,Debit Card,Bi-Weekly
735,Senior,65,Male,Shirt,Clothing,4830,Gilgit,S,Violet,Winter,3.1,Yes,Express,Yes,Yes,39,Bank Transfer,Every 3 Months
736,Senior,61,Male,Sunglasses,Accessories,3360,Mianwali,M,Orange,Fall,3.6,Yes,2-Day Shipping,Yes,Yes,48,Cash,Bi-Weekly
737,Young Adult,18,Male,Dress,Clothing,4060,Lahore,L,Maroon,Spring,2.9,Yes,2-Day Shipping,Yes,Yes,32,Credit Card,Every 3 Months
738,Middl- Aged,47,Male,Sunglasses,Accessories,1680,Karachi,M,Teal,Spring,3.6,Yes,Store Pickup,Yes,Yes,28,PayPal,Annually
739,Middl- Aged,56,Male,Sunglasses,Accessories,2170,Gilgit,L,Orange,Winter,3.5,Yes,2-Day Shipping,Yes,Yes,27,Venmo,Quarterly
740,Senior,64,Male,Shorts,Clothing,2030,Gilgit,S,Purple,Summer,3.5,Yes,Free Shipping,Yes,Yes,26,Venmo,Bi-Weekly
741,Adult,26,Male,Jeans,Clothing,4830,Multan,M,Orange,Summer,2.8,Yes,Next Day Air,Yes,Yes,22,Credit Card,Fortnightly
742,Young Adult,22,Male,T-shirt,Clothing,5530,Lahore,XL,Yellow,Summer,4.7,Yes,Free Shipping,Yes,Yes,23,Bank Transfer,Every 3 Months
743,Senior,64,Male,Pants,Clothing,2730,Quetta,M,Charcoal,Summer,3.1,Yes,Express,Yes,Yes,21,Debit Card,Quarterly
744,Young Adult,21,Male,Sunglasses,Accessories,5880,Peshawar,L,Gray,Fall,4.9,Yes,Free Shipping,Yes,Yes,36,Cash,Weekly
745,Senior,67,Male,Boots,Footwear,4620,Karachi,S,Charcoal,Spring,4.1,Yes,Next Day Air,Yes,Yes,42,Debit Card,Bi-Weekly
746,Middl- Aged,46,Male,T-shirt,Clothing,6440,Multan,L,Orange,Fall,4.7,Yes,Standard,Yes,Yes,4,Venmo,Monthly
747,Middl- Aged,40,Male,Sandals,Footwear,3150,Multan,M,Red,Winter,2.5,Yes,Free Shipping,Yes,Yes,47,Credit Card,Annually
748,Middl- Aged,51,Male,Shorts,Clothing,5180,Sialkot,L,Gold,Spring,4.4,Yes,Next Day Air,Yes,Yes,13,Bank Transfer,Weekly
749,Middl- Aged,35,Male,Hat,Accessories,2730,Multan,L,Brown,Fall,3.9,Yes,Free Shipping,Yes,Yes,8,Bank Transfer,Quarterly
750,Middl- Aged,56,Male,Scarf,Accessories,4970,Sialkot,M,Olive,Winter,3.7,Yes,Standard,Yes,Yes,11,Debit Card,Quarterly
751,Adult,25,Male,T-shirt,Clothing,6650,Islamabad,L,Violet,Fall,3.4,Yes,Free Shipping,Yes,Yes,5,Venmo,Annually
752,Senior,65,Male,Gloves,Accessories,5040,Islamabad,L,Indigo,Fall,4.8,Yes,Free Shipping,Yes,Yes,1,Credit Card,Monthly
753,Middl- Aged,39,Male,Scarf,Accessories,5950,Islamabad,L,Yellow,Fall,4.2,Yes,2-Day Shipping,Yes,Yes,17,PayPal,Every 3 Months
754,Middl- Aged,47,Male,Boots,Footwear,3780,Muzafarabad,M,Teal,Fall,3.4,Yes,Store Pickup,Yes,Yes,27,Venmo,Quarterly
755,Middl- Aged,36,Male,Gloves,Accessories,2870,Peshawar,L,Pink,Spring,2.9,Yes,Store Pickup,Yes,Yes,3,Debit Card,Quarterly
756,Senior,66,Male,Coat,Outerwear,1680,Gujranwala,M,Violet,Spring,3.3,Yes,Free Shipping,Yes,Yes,22,PayPal,Weekly
757,Senior,62,Male,Belt,Accessories,6930,Mianwali,S,Orange,Summer,4.8,Yes,Standard,Yes,Yes,24,Cash,Fortnightly
758,Middl- Aged,41,Male,Hoodie,Clothing,2240,Gilgit,M,Red,Fall,3.8,Yes,Store Pickup,Yes,Yes,18,Debit Card,Quarterly
759,Senior,66,Male,Shoes,Footwear,4970,Muzafarabad,L,Peach,Summer,4.6,Yes,2-Day Shipping,Yes,Yes,39,Bank Transfer,Every 3 Months
760,Middl- Aged,51,Male,Dress,Clothing,3430,Rawalpindi,XL,Green,Winter,2.6,Yes,Next Day Air,Yes,Yes,25,Credit Card,Fortnightly
761,Adult,33,Male,Gloves,Accessories,3500,Gilgit,XL,Violet,Fall,3.4,Yes,Free Shipping,Yes,Yes,6,Cash,Annually
762,Middl- Aged,57,Male,Jewelry,Accessories,6370,Quetta,L,Yellow,Fall,4.2,Yes,Express,Yes,Yes,26,Bank Transfer,Weekly
763,Middl- Aged,45,Male,Belt,Accessories,3220,Sialkot,M,Pink,Fall,3.9,Yes,Standard,Yes,Yes,43,Debit Card,Fortnightly
764,Senior,61,Male,Sweater,Clothing,3500,Peshawar,M,Brown,Spring,2.9,Yes,2-Day Shipping,Yes,Yes,6,Credit Card,Monthly
765,Middl- Aged,55,Male,Skirt,Clothing,2730,Rawalpindi,XL,Silver,Fall,4.2,Yes,Free Shipping,Yes,Yes,6,Debit Card,Quarterly
766,Middl- Aged,54,Male,Sneakers,Footwear,6930,Islamabad,M,Pink,Summer,3,Yes,Store Pickup,Yes,Yes,13,Cash,Quarterly
767,Middl- Aged,57,Male,Gloves,Accessories,3360,Quetta,M,Cyan,Winter,3.6,Yes,Next Day Air,Yes,Yes,13,PayPal,Monthly
768,Adult,27,Male,Coat,Outerwear,5390,Faisalabad,M,Brown,Fall,2.5,Yes,Next Day Air,Yes,Yes,11,Cash,Annually
769,Senior,64,Male,Backpack,Accessories,6650,Karachi,XL,Red,Spring,2.6,Yes,Express,Yes,Yes,45,Venmo,Weekly
770,Middl- Aged,52,Male,Socks,Clothing,7000,Multan,M,Silver,Spring,4.3,Yes,Store Pickup,Yes,Yes,8,PayPal,Monthly
771,Young Adult,19,Male,Sneakers,Footwear,3780,Lahore,M,Gray,Spring,3.3,Yes,Express,Yes,Yes,8,Credit Card,Annually
772,Young Adult,22,Male,Sweater,Clothing,4760,Gujrat,L,Cyan,Fall,2.6,Yes,Next Day Air,Yes,Yes,34,Bank Transfer,Fortnightly
773,Young Adult,18,Male,Jeans,Clothing,1540,Karachi,L,Teal,Fall,3.6,Yes,Free Shipping,Yes,Yes,40,Debit Card,Bi-Weekly
774,Adult,29,Male,Hat,Accessories,5880,Lahore,L,Indigo,Winter,2.6,Yes,Express,Yes,Yes,14,Debit Card,Bi-Weekly
775,Middl- Aged,42,Male,Hat,Accessories,3220,Quetta,M,Yellow,Summer,3.5,Yes,Standard,Yes,Yes,11,Credit Card,Quarterly
776,Middl- Aged,49,Male,Handbag,Accessories,3710,Faisalabad,S,Gold,Winter,3,Yes,Store Pickup,Yes,Yes,8,PayPal,Monthly
777,Middl- Aged,49,Male,Shirt,Clothing,4200,Multan,M,Maroon,Spring,5,Yes,Standard,Yes,Yes,8,Venmo,Every 3 Months
778,Middl- Aged,55,Male,Socks,Clothing,2240,Islamabad,XL,Silver,Spring,2.5,Yes,Express,Yes,Yes,37,Venmo,Weekly
779,Adult,29,Male,Socks,Clothing,3500,Muzafarabad,M,Yellow,Summer,2.9,Yes,Store Pickup,Yes,Yes,23,Debit Card,Annually
780,Senior,60,Male,Dress,Clothing,6580,Karachi,M,Blue,Spring,4.6,Yes,Express,Yes,Yes,38,Cash,Annually
781,Adult,34,Male,Shoes,Footwear,1820,Karachi,M,Turquoise,Spring,3.6,Yes,Free Shipping,Yes,Yes,38,Cash,Quarterly
782,Adult,30,Male,Scarf,Accessories,3080,Lahore,L,Indigo,Winter,3,Yes,Store Pickup,Yes,Yes,12,Credit Card,Fortnightly
783,Adult,28,Male,Hoodie,Clothing,3990,Gujrat,M,Green,Summer,4.5,Yes,Standard,Yes,Yes,15,Cash,Weekly
784,Senior,63,Male,T-shirt,Clothing,4550,Faisalabad,L,Purple,Winter,4.5,Yes,Next Day Air,Yes,Yes,38,PayPal,Fortnightly
785,Adult,31,Male,Jeans,Clothing,5040,Multan,M,Peach,Winter,3.2,Yes,Store Pickup,Yes,Yes,41,Bank Transfer,Every 3 Months
786,Middl- Aged,46,Male,Shorts,Clothing,4340,Faisalabad,S,Purple,Spring,4,Yes,Next Day Air,Yes,Yes,37,PayPal,Fortnightly
787,Senior,70,Male,Hat,Accessories,1470,Karachi,S,Teal,Winter,4.8,Yes,Express,Yes,Yes,16,Bank Transfer,Every 3 Months
788,Middl- Aged,53,Male,Handbag,Accessories,5950,Multan,S,Green,Spring,3.7,Yes,Free Shipping,Yes,Yes,25,Venmo,Weekly
789,Middl- Aged,50,Male,Pants,Clothing,3570,Rawalpindi,XL,Yellow,Summer,3.8,Yes,Store Pickup,Yes,Yes,18,Bank Transfer,Quarterly
790,Adult,33,Male,Handbag,Accessories,5880,Lahore,S,Purple,Fall,2.7,Yes,Standard,Yes,Yes,4,Credit Card,Bi-Weekly
791,Young Adult,22,Male,Sweater,Clothing,2590,Faisalabad,M,Indigo,Summer,4.9,Yes,Store Pickup,Yes,Yes,12,Bank Transfer,Quarterly
792,Middl- Aged,50,Male,Scarf,Accessories,3080,Peshawar,S,Magenta,Summer,3.1,Yes,2-Day Shipping,Yes,Yes,35,PayPal,Fortnightly
793,Adult,34,Male,Sneakers,Footwear,3150,Gilgit,M,Violet,Spring,4.2,Yes,Next Day Air,Yes,Yes,45,Venmo,Weekly
794,Young Adult,24,Male,Pants,Clothing,2450,Multan,L,Maroon,Summer,3.8,Yes,Free Shipping,Yes,Yes,16,Credit Card,Monthly
795,Senior,69,Male,Backpack,Accessories,3500,Faisalabad,XL,Yellow,Winter,4.2,Yes,Store Pickup,Yes,Yes,10,Debit Card,Fortnightly
796,Middl- Aged,39,Male,Sandals,Footwear,1820,Karachi,M,Beige,Summer,4.6,Yes,Store Pickup,Yes,Yes,34,Venmo,Annually
797,Middl- Aged,42,Male,Socks,Clothing,5460,Islamabad,XL,Black,Fall,4,Yes,2-Day Shipping,Yes,Yes,43,Credit Card,Annually
798,Middl- Aged,42,Male,Coat,Outerwear,5740,Islamabad,M,Violet,Fall,4,Yes,2-Day Shipping,Yes,Yes,38,Debit Card,Weekly
799,Adult,29,Male,Socks,Clothing,2730,Islamabad,M,Violet,Spring,3.8,Yes,2-Day Shipping,Yes,Yes,48,PayPal,Every 3 Months
800,Middl- Aged,55,Male,Belt,Accessories,3850,Quetta,L,Brown,Summer,,Yes,Free Shipping,Yes,Yes,31,PayPal,Annually
801,Adult,32,Male,Socks,Clothing,1400,Karachi,S,Gold,Summer,2.6,Yes,Free Shipping,Yes,Yes,20,Cash,Every 3 Months
802,Adult,25,Male,Belt,Accessories,2030,Sialkot,L,Blue,Fall,4.9,Yes,Express,Yes,Yes,12,Credit Card,Fortnightly
803,Middl- Aged,38,Male,Pants,Clothing,2870,Multan,M,Teal,Winter,3.5,Yes,Next Day Air,Yes,Yes,2,Bank Transfer,Weekly
804,Adult,32,Male,Shorts,Clothing,2660,Lahore,L,Silver,Winter,2.8,Yes,Express,Yes,Yes,30,Venmo,Every 3 Months
805,Middl- Aged,43,Male,Boots,Footwear,3290,Kharian,M,Maroon,Summer,2.6,Yes,Store Pickup,Yes,Yes,28,Venmo,Quarterly
806,Middl- Aged,41,Male,Dress,Clothing,2100,Lahore,L,White,Summer,3.7,Yes,Next Day Air,Yes,Yes,40,Debit Card,Monthly
807,Middl- Aged,56,Male,Jeans,Clothing,3920,Gujranwala,L,Charcoal,Summer,2.7,Yes,Standard,Yes,Yes,46,PayPal,Quarterly
808,Adult,27,Male,T-shirt,Clothing,6230,Karachi,S,Brown,Winter,3.3,Yes,Express,Yes,Yes,15,Credit Card,Weekly
809,Middl- Aged,46,Male,Shoes,Footwear,6720,Lahore,L,Lavender,Fall,4.6,Yes,Next Day Air,Yes,Yes,38,Cash,Every 3 Months
810,Middl- Aged,48,Male,Boots,Footwear,5670,Karachi,M,Violet,Fall,4.9,Yes,Next Day Air,Yes,Yes,30,PayPal,Bi-Weekly
811,Middl- Aged,52,Male,Scarf,Accessories,5810,Multan,S,Lavender,Fall,4.9,Yes,Store Pickup,Yes,Yes,32,Debit Card,Bi-Weekly
812,Young Adult,18,Male,Sneakers,Footwear,2450,Karachi,M,Green,Winter,2.7,Yes,Free Shipping,Yes,Yes,36,Venmo,Quarterly
813,Senior,64,Male,Boots,Footwear,3920,Islamabad,M,Olive,Summer,3.2,Yes,Standard,Yes,Yes,32,Credit Card,Weekly
814,Middl- Aged,54,Male,Handbag,Accessories,3150,Mianwali,S,Olive,Summer,2.9,Yes,Store Pickup,Yes,Yes,14,Debit Card,Annually
815,Adult,31,Male,Shirt,Clothing,4340,Gilgit,M,Pink,Winter,3.8,Yes,Express,Yes,Yes,8,PayPal,Monthly
816,Adult,30,Male,Hat,Accessories,5880,Lahore,L,Teal,Spring,3,Yes,Next Day Air,Yes,Yes,27,Venmo,Bi-Weekly
817,Adult,26,Male,Sweater,Clothing,1680,Karachi,L,Cyan,Summer,3.9,Yes,Store Pickup,Yes,Yes,24,Debit Card,Monthly
818,Adult,25,Male,Handbag,Accessories,1470,Quetta,S,Gray,Spring,4.7,Yes,Store Pickup,Yes,Yes,30,PayPal,Fortnightly
819,Senior,59,Male,Shirt,Clothing,6370,Lahore,M,Peach,Winter,4.9,Yes,Store Pickup,Yes,Yes,34,Debit Card,Monthly
820,Middl- Aged,55,Male,Sunglasses,Accessories,2520,Lahore,S,Teal,Winter,4.8,Yes,Next Day Air,Yes,Yes,28,Debit Card,Quarterly
821,Middl- Aged,56,Male,Sneakers,Footwear,2730,Faisalabad,M,Turquoise,Spring,2.5,Yes,2-Day Shipping,Yes,Yes,27,Debit Card,Monthly
822,Senior,62,Male,Hoodie,Clothing,2730,Lahore,M,Green,Spring,3.9,Yes,Standard,Yes,Yes,31,Credit Card,Bi-Weekly
823,Middl- Aged,35,Male,Shirt,Clothing,4130,Kharian,L,Magenta,Winter,3.4,Yes,Standard,Yes,Yes,23,Bank Transfer,Annually
824,Middl- Aged,51,Male,Sunglasses,Accessories,1890,Rawalpindi,M,Green,Winter,2.5,Yes,Free Shipping,Yes,Yes,11,Credit Card,Quarterly
825,Senior,61,Male,Blouse,Clothing,6580,Rawalpindi,M,White,Spring,3,Yes,Store Pickup,Yes,Yes,48,Cash,Quarterly
826,Adult,27,Male,Belt,Accessories,6580,Karachi,XL,Brown,Fall,3.6,Yes,Next Day Air,Yes,Yes,17,Cash,Monthly
827,Middl- Aged,54,Male,Dress,Clothing,6580,Muzafarabad,M,Purple,Winter,3.6,Yes,Standard,Yes,Yes,36,PayPal,Weekly
828,Adult,31,Male,Shoes,Footwear,3570,Lahore,S,Green,Fall,4.1,Yes,Free Shipping,Yes,Yes,33,Bank Transfer,Fortnightly
829,Young Adult,24,Male,Socks,Clothing,4340,Quetta,M,Peach,Fall,3.7,Yes,2-Day Shipping,Yes,Yes,27,PayPal,Bi-Weekly
830,Middl- Aged,42,Male,Socks,Clothing,3990,Lahore,S,Silver,Spring,,Yes,2-Day Shipping,Yes,Yes,14,Credit Card,Fortnightly
831,Middl- Aged,41,Male,Shorts,Clothing,5320,Islamabad,M,Maroon,Fall,4.2,Yes,Express,Yes,Yes,5,Credit Card,Annually
832,Senior,66,Male,Gloves,Accessories,4410,Sargodha,M,Red,Summer,4.3,Yes,Express,Yes,Yes,47,Cash,Every 3 Months
833,Middl- Aged,58,Male,Jacket,Outerwear,5600,Lahore,L,Blue,Fall,2.5,Yes,Express,Yes,Yes,28,Cash,Bi-Weekly
834,Middl- Aged,43,Male,Handbag,Accessories,4760,Sialkot,M,Purple,Fall,3.5,Yes,Standard,Yes,Yes,11,Credit Card,Annually
835,Middl- Aged,52,Male,Backpack,Accessories,6230,Quetta,M,Indigo,Summer,3.1,Yes,Free Shipping,Yes,Yes,18,Credit Card,Weekly
836,Middl- Aged,35,Male,Boots,Footwear,1820,Islamabad,L,Indigo,Summer,2.5,Yes,Next Day Air,Yes,Yes,21,Debit Card,Weekly
837,Young Adult,23,Male,Gloves,Accessories,6300,Lahore,L,Violet,Winter,3.9,Yes,Store Pickup,Yes,Yes,22,Cash,Bi-Weekly
838,Adult,25,Male,Hoodie,Clothing,1960,Karachi,L,Brown,Spring,4.9,Yes,Express,Yes,Yes,33,Cash,Every 3 Months
839,Adult,33,Male,Coat,Outerwear,2030,Faisalabad,M,Gray,Spring,4.3,Yes,Express,Yes,Yes,49,Credit Card,Annually
840,Middl- Aged,48,Male,Shirt,Clothing,2170,Karachi,L,Teal,Spring,2.6,Yes,Free Shipping,Yes,Yes,10,Debit Card,Every 3 Months
841,Middl- Aged,42,Male,Shirt,Clothing,1680,Multan,L,Teal,Summer,4.2,Yes,2-Day Shipping,Yes,Yes,18,PayPal,Weekly
842,Middl- Aged,55,Male,Sweater,Clothing,6160,Murree,M,Beige,Summer,2.6,Yes,Store Pickup,Yes,Yes,28,PayPal,Fortnightly
843,Senior,59,Male,Shirt,Clothing,6090,Mirpur,M,Violet,Spring,3.6,Yes,Express,Yes,Yes,25,PayPal,Weekly
844,Senior,65,Male,Hoodie,Clothing,5600,Faisalabad,S,Beige,Summer,3.2,Yes,Express,Yes,Yes,6,PayPal,Weekly
845,Senior,59,Male,Sandals,Footwear,3360,Mirpur,L,Purple,Winter,4.4,Yes,Express,Yes,Yes,44,Venmo,Bi-Weekly
846,Adult,31,Male,Belt,Accessories,1470,Multan,XL,Charcoal,Winter,3.7,Yes,Standard,Yes,Yes,30,Venmo,Monthly
847,Middl- Aged,49,Male,Boots,Footwear,5040,Faisalabad,M,Pink,Spring,3.7,Yes,Express,Yes,Yes,42,Debit Card,Quarterly
848,Middl- Aged,53,Male,Hoodie,Clothing,3080,Gilgit,L,Blue,Fall,4.1,Yes,Standard,Yes,Yes,30,PayPal,Monthly
849,Middl- Aged,48,Male,Sandals,Footwear,5110,Multan,M,Lavender,Fall,3.6,Yes,Store Pickup,Yes,Yes,33,Credit Card,Bi-Weekly
850,Young Adult,23,Male,Jeans,Clothing,4270,Mirpur,S,Charcoal,Spring,4.3,Yes,Express,Yes,Yes,24,PayPal,Quarterly
851,Senior,68,Male,Shoes,Footwear,1400,Lahore,L,Turquoise,Winter,2.6,Yes,Store Pickup,Yes,Yes,13,Venmo,Monthly
852,Middl- Aged,35,Male,Sandals,Footwear,6020,Muzafarabad,M,Red,Summer,2.9,Yes,Express,Yes,Yes,19,Debit Card,Monthly
853,Adult,34,Male,Dress,Clothing,4200,Gujranwala,L,Yellow,Spring,4.2,Yes,Next Day Air,Yes,Yes,23,Debit Card,Every 3 Months
854,Senior,62,Male,Hat,Accessories,3010,Multan,L,Orange,Winter,4,Yes,Free Shipping,Yes,Yes,35,Cash,Monthly
855,Young Adult,21,Male,Pants,Clothing,3080,Lahore,L,Blue,Spring,4.3,Yes,Free Shipping,Yes,Yes,22,Venmo,Monthly
856,Senior,70,Male,Socks,Clothing,5320,Islamabad,L,Gold,Spring,3,Yes,2-Day Shipping,Yes,Yes,14,Credit Card,Quarterly
857,Middl- Aged,55,Male,Shirt,Clothing,2310,Islamabad,M,Gold,Summer,3.5,Yes,Express,Yes,Yes,47,Debit Card,Fortnightly
858,Middl- Aged,43,Male,Shorts,Clothing,4200,Mirpur,L,Cyan,Fall,3,Yes,Standard,Yes,Yes,50,Debit Card,Every 3 Months
859,Young Adult,19,Male,Jacket,Outerwear,1820,Sialkot,L,Olive,Fall,3.1,Yes,Free Shipping,Yes,Yes,33,PayPal,Weekly
860,Middl- Aged,47,Male,Hoodie,Clothing,5110,Lahore,M,Teal,Winter,4,Yes,Next Day Air,Yes,Yes,7,Debit Card,Monthly
861,Adult,26,Male,Shoes,Footwear,6090,Karachi,M,Maroon,Spring,4.1,Yes,Standard,Yes,Yes,3,Cash,Monthly
862,Middl- Aged,46,Male,Skirt,Clothing,7000,Rawalpindi,XL,Green,Spring,,Yes,2-Day Shipping,Yes,Yes,35,Credit Card,Every 3 Months
863,Young Adult,19,Male,Coat,Outerwear,5880,Hyderabad,M,Charcoal,Winter,4.9,Yes,Standard,Yes,Yes,13,PayPal,Fortnightly
864,Middl- Aged,49,Male,Sneakers,Footwear,2870,Lahore,M,Cyan,Summer,3.9,Yes,Standard,Yes,Yes,42,PayPal,Fortnightly
865,Middl- Aged,51,Male,Jeans,Clothing,4130,Faisalabad,S,Charcoal,Winter,3.9,Yes,Next Day Air,Yes,Yes,5,PayPal,Annually
866,Senior,64,Male,Blouse,Clothing,1820,Lahore,L,Charcoal,Winter,4.8,Yes,Store Pickup,Yes,Yes,23,Venmo,Annually
867,Senior,67,Male,Sunglasses,Accessories,4830,Sialkot,M,Lavender,Summer,2.7,Yes,Free Shipping,Yes,Yes,11,PayPal,Bi-Weekly
868,Middl- Aged,37,Male,Jacket,Outerwear,1400,Lahore,M,Turquoise,Spring,3.1,Yes,Free Shipping,Yes,Yes,23,Bank Transfer,Fortnightly
869,Middl- Aged,40,Male,Dress,Clothing,5810,Peshawar,M,Green,Summer,3.2,Yes,Next Day Air,Yes,Yes,2,Credit Card,Every 3 Months
870,Middl- Aged,38,Male,Hat,Accessories,3780,Peshawar,M,Silver,Spring,2.7,Yes,2-Day Shipping,Yes,Yes,33,PayPal,Weekly
871,Senior,66,Male,Hoodie,Clothing,4620,Lahore,M,Blue,Fall,2.5,Yes,Standard,Yes,Yes,6,Bank Transfer,Bi-Weekly
872,Middl- Aged,47,Male,Handbag,Accessories,2940,Gujrat,M,Charcoal,Spring,2.6,Yes,Next Day Air,Yes,Yes,45,Debit Card,Quarterly
873,Middl- Aged,56,Male,Jeans,Clothing,2310,Karachi,M,Pink,Spring,2.9,Yes,Standard,Yes,Yes,25,Cash,Quarterly
874,Middl- Aged,51,Male,Boots,Footwear,5390,Kharian,M,Pink,Summer,4.2,Yes,Free Shipping,Yes,Yes,24,Venmo,Quarterly
875,Adult,25,Male,Jacket,Outerwear,4550,AJK,M,Magenta,Fall,4.4,Yes,Free Shipping,Yes,Yes,10,Venmo,Every 3 Months
876,Middl- Aged,37,Male,Sandals,Footwear,2730,Karachi,L,Gray,Summer,4.1,Yes,Free Shipping,Yes,Yes,7,Bank Transfer,Every 3 Months
877,Middl- Aged,41,Male,Belt,Accessories,3570,Karachi,L,Gray,Summer,3.8,Yes,2-Day Shipping,Yes,Yes,1,Debit Card,Weekly
878,Senior,64,Male,Handbag,Accessories,4550,Karachi,M,Orange,Winter,4.9,Yes,Next Day Air,Yes,Yes,45,Venmo,Every 3 Months
879,Young Adult,23,Male,Sunglasses,Accessories,6230,Islamabad,S,Black,Summer,4.9,Yes,Express,Yes,Yes,37,Debit Card,Weekly
880,Senior,62,Male,Skirt,Clothing,5320,Islamabad,S,Lavender,Spring,4.1,Yes,Free Shipping,Yes,Yes,14,PayPal,Quarterly
881,Middl- Aged,39,Male,Backpack,Accessories,5250,Quetta,L,Red,Spring,3.1,Yes,Express,Yes,Yes,25,Debit Card,Monthly
882,Middl- Aged,52,Male,Sandals,Footwear,4270,Karachi,M,Silver,Summer,2.7,Yes,Next Day Air,Yes,Yes,18,Venmo,Annually
883,Middl- Aged,50,Male,Boots,Footwear,2450,Rawalpindi,M,Cyan,Fall,3.8,Yes,Next Day Air,Yes,Yes,37,Cash,Every 3 Months
884,Adult,28,Male,Sneakers,Footwear,2590,Faisalabad,S,Gold,Fall,4.3,Yes,Free Shipping,Yes,Yes,30,Bank Transfer,Monthly
885,Senior,67,Male,Skirt,Clothing,6370,Gujrat,L,Yellow,Winter,4.1,Yes,Express,Yes,Yes,34,Bank Transfer,Weekly
886,Middl- Aged,41,Male,Dress,Clothing,6930,Islamabad,L,Purple,Fall,4.4,Yes,Free Shipping,Yes,Yes,49,Debit Card,Every 3 Months
887,Young Adult,19,Male,Shorts,Clothing,3780,Karachi,S,Brown,Summer,3.6,Yes,Express,Yes,Yes,48,Bank Transfer,Monthly
888,Senior,70,Male,Handbag,Accessories,3290,Gilgit,L,Turquoise,Winter,3.3,Yes,2-Day Shipping,Yes,Yes,33,PayPal,Fortnightly
889,Middl- Aged,49,Male,Scarf,Accessories,5390,Peshawar,S,Gold,Spring,,Yes,Express,Yes,Yes,44,Cash,Annually
890,Senior,59,Male,Belt,Accessories,5880,Islamabad,S,Olive,Fall,2.8,Yes,Free Shipping,Yes,Yes,50,Venmo,Weekly
891,Middl- Aged,52,Male,Gloves,Accessories,3570,Karachi,S,Purple,Spring,4.3,Yes,2-Day Shipping,Yes,Yes,47,Credit Card,Monthly
892,Young Adult,20,Male,Skirt,Clothing,1820,Faisalabad,S,Lavender,Summer,3.9,Yes,Store Pickup,Yes,Yes,24,PayPal,Every 3 Months
893,Adult,31,Male,Shorts,Clothing,4480,Sialkot,L,Gray,Summer,2.7,Yes,Free Shipping,Yes,Yes,43,Debit Card,Monthly
894,Adult,33,Male,Backpack,Accessories,3570,Karachi,M,Red,Spring,4.7,Yes,Express,Yes,Yes,14,Venmo,Monthly
895,Middl- Aged,44,Male,Hoodie,Clothing,4200,Islamabad,L,Purple,Spring,3.8,Yes,Free Shipping,Yes,Yes,3,Debit Card,Quarterly
896,Middl- Aged,40,Male,Hat,Accessories,4830,Kharian,XL,Olive,Spring,4.7,Yes,Next Day Air,Yes,Yes,33,Debit Card,Quarterly
897,Senior,69,Male,Jewelry,Accessories,2030,Hyderabad,M,Lavender,Spring,4.7,Yes,Express,Yes,Yes,38,Cash,Fortnightly
898,Adult,29,Male,Shirt,Clothing,6370,Karachi,M,Gray,Spring,3.4,Yes,Express,Yes,Yes,46,Venmo,Weekly
899,Middl- Aged,54,Male,Belt,Accessories,4900,Quetta,L,Red,Spring,3.5,Yes,2-Day Shipping,Yes,Yes,19,Bank Transfer,Every 3 Months
900,Senior,65,Male,Sweater,Clothing,4060,Rawalpindi,M,Peach,Summer,4,Yes,Standard,Yes,Yes,20,PayPal,Annually
901,Middl- Aged,54,Male,Hat,Accessories,6860,Lahore,L,Gray,Fall,3.3,Yes,Free Shipping,Yes,Yes,42,Bank Transfer,Quarterly
902,Senior,60,Male,Scarf,Accessories,4760,Mirpur,L,Violet,Summer,4.7,Yes,2-Day Shipping,Yes,Yes,34,Cash,Monthly
903,Middl- Aged,43,Male,Hat,Accessories,3080,Faisalabad,M,Beige,Summer,2.8,Yes,Next Day Air,Yes,Yes,5,Cash,Monthly
904,Middl- Aged,44,Male,Jacket,Outerwear,3150,Sargodha,M,Blue,Winter,3.3,Yes,Express,Yes,Yes,3,PayPal,Quarterly
